Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
da2eb7f7-4b9d-4e84-a8f9,1/7/2024,5:14 AM,Online,Credit Card,Adult,Standard,Off-Peak,?7.00,London Euston,Birmingham New Street,1/7/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Signal failure,Yes
28a5eb6b-3b60-41b7-994e,1/7/2024,6:30 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/7/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
4d6eb230-9bc6-4824-a31c,1/7/2024,6:31 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/7/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
d606464d-6580-4d08-a99e,1/7/2024,6:41 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/7/2024,8:00 AM,10:15 AM,11:11 AM,Delayed,Weather,No
54781b9d-46b2-453d-ae74,1/7/2024,8:00 AM,Station,Credit Card,None,Standard,Advance,?72.00,London Euston,Manchester Piccadilly,1/8/2024,6:30 AM,8:20 AM,No Delay,Cancelled,Staff Shortage,No
3de2d236-0639-4b12-b869,1/7/2024,8:14 AM,Online,Debit Card,None,Standard,Advance,?72.00,London Euston,Manchester Piccadilly,1/8/2024,6:30 AM,8:20 AM,No Delay,Cancelled,Staff Shortage,No
3d3c079d-8886-4dc3-9bc7,1/7/2024,9:03 AM,Online,Credit Card,None,Standard,Advance,?73.00,London Paddington,Manchester Piccadilly,1/8/2024,7:30 AM,9:45 AM,No Delay,Cancelled,Signal failure,No
4e337976-f2df-46aa-a435,1/7/2024,9:04 AM,Online,Credit Card,None,Standard,Advance,?73.00,London Paddington,Manchester Piccadilly,1/8/2024,7:30 AM,9:45 AM,No Delay,Cancelled,Signal failure,No
e8187247-1bb1-4c5b-95e7,1/7/2024,9:14 AM,Online,Credit Card,None,Standard,Advance,?3.00,London Paddington,London Waterloo,1/8/2024,7:30 AM,9:00 AM,No Delay,Cancelled,Staff Shortage,No
b28158eb-0150-445b-abf2,1/7/2024,9:33 AM,Station,Credit Card,None,Standard,Advance,?21.00,Birmingham New Street,London Euston,1/8/2024,8:00 AM,9:20 AM,9:51 AM,Delayed,Weather,No
6e143547-e0fe-4b1a-80bc,1/7/2024,12:35 PM,Online,Contactless,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,1/8/2024,11:00 AM,12:20 PM,No Delay,Cancelled,Signal failure,Yes
0a53e20e-02a1-49e8-89eb,1/7/2024,12:42 PM,Online,Contactless,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,1/8/2024,11:00 AM,12:20 PM,No Delay,Cancelled,Signal failure,No
984f8c23-e369-4756-b413,1/7/2024,2:22 PM,Station,Contactless,None,Standard,Off-Peak,?53.00,London Kings Cross,York,1/7/2024,3:45 PM,5:35 PM,No Delay,Cancelled,Traffic,No
79f9853b-ee66-4868-9bcd,1/7/2024,2:26 PM,Station,Contactless,None,Standard,Off-Peak,?53.00,London Kings Cross,York,1/7/2024,3:45 PM,5:35 PM,No Delay,Cancelled,Traffic,No
8fe6a61a-335f-43b4-ba7f,1/7/2024,3:59 PM,Online,Contactless,Disabled,Standard,Off-Peak,?13.00,London Paddington,Reading,1/7/2024,5:15 PM,6:15 PM,No Delay,Cancelled,Weather Conditions,No
561eff04-e37a-4dfc-aaa1,1/7/2024,6:31 PM,Online,Credit Card,Adult,Standard,Off-Peak,?7.00,London Euston,Birmingham New Street,1/7/2024,8:00 PM,9:20 PM,No Delay,Cancelled,Staff Shortage,Yes
0227e9ea-2172-4681-a907,1/7/2024,6:34 PM,Online,Credit Card,None,Standard,Off-Peak,?10.00,London Euston,Birmingham New Street,1/7/2024,8:00 PM,9:20 PM,No Delay,Cancelled,Staff Shortage,No
1b1a35f6-0c31-4c60-bb2a,1/8/2024,2:02 AM,Online,Credit Card,None,Standard,Advance,?3.00,Liverpool Lime Street,Manchester Piccadilly,1/9/2024,12:30 AM,1:00 AM,No Delay,Cancelled,Weather Conditions,No
2af14259-9a9b-4253-a467,1/8/2024,2:12 AM,Station,Credit Card,None,Standard,Off-Peak,?11.00,York,Durham,1/8/2024,3:30 AM,4:20 AM,5:12 AM,Delayed,Weather Conditions,No
f747f0d9-2bca-43b9-ada9,1/8/2024,2:14 AM,Station,Credit Card,None,Standard,Advance,?3.00,Liverpool Lime Street,Manchester Piccadilly,1/9/2024,12:30 AM,1:00 AM,No Delay,Cancelled,Weather Conditions,Yes
38d20172-9bf7-4a63-9d06,1/8/2024,5:29 AM,Station,Credit Card,None,Standard,Anytime,?6.00,Liverpool Lime Street,Manchester Piccadilly,1/8/2024,6:45 AM,7:15 AM,No Delay,Cancelled,Staffing,No
2b4f9559-8b49-414b-ac47,1/8/2024,6:00 AM,Online,Credit Card,None,Standard,Anytime,?6.00,London Paddington,London Waterloo,1/8/2024,7:30 AM,9:00 AM,No Delay,Cancelled,Staff Shortage,No
63b742dd-cd1e-496a-a7aa,1/8/2024,6:05 AM,Online,Credit Card,None,Standard,Anytime,?6.00,London Paddington,London Waterloo,1/8/2024,7:30 AM,9:00 AM,No Delay,Cancelled,Staff Shortage,No
769242a9-0cc9-4a0b-91e4,1/8/2024,6:09 AM,Online,Credit Card,None,Standard,Anytime,?6.00,London Paddington,London Waterloo,1/8/2024,7:30 AM,9:00 AM,No Delay,Cancelled,Staff Shortage,Yes
d1e2f26d-5b6a-49e5-9453,1/8/2024,6:36 AM,Station,Credit Card,None,Standard,Anytime,?168.00,Manchester Piccadilly,London Euston,1/8/2024,8:00 AM,9:50 AM,10:30 AM,Delayed,Weather,No
ad2c04da-e022-4459-976f,1/8/2024,6:57 AM,Online,Contactless,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,1/9/2024,5:15 AM,6:35 AM,No Delay,Cancelled,Weather Conditions,Yes
77cd4106-a492-45bb-8c5d,1/8/2024,8:15 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,1/9/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Staff Shortage,No
1033fdfc-943b-4f63-81e2,1/8/2024,8:16 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,1/9/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Staff Shortage,Yes
db9a6a38-3341-4331-b9dd,1/8/2024,8:21 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,1/9/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Staff Shortage,No
602796f5-c021-4c16-8b2f,1/8/2024,8:22 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,1/9/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Staff Shortage,No
d51475d4-9f7e-497b-a5c0,1/8/2024,8:26 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,1/9/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Staff Shortage,No
4573fdc4-ce8d-41c4-8f06,1/8/2024,8:28 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,1/9/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Staff Shortage,No
4552bd1a-f49d-44fb-8497,1/8/2024,9:38 AM,Station,Credit Card,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,1/8/2024,11:00 AM,12:20 PM,No Delay,Cancelled,Signal failure,No
bff283a2-7b09-4926-ad08,1/9/2024,2:03 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,1/9/2024,3:30 AM,5:20 AM,5:35 AM,Delayed,Weather Conditions,No
05193f47-2107-4bb8-8adb,1/9/2024,6:33 AM,Station,Credit Card,None,First Class,Anytime,?267.00,Manchester Piccadilly,London Euston,1/9/2024,8:00 AM,9:50 AM,10:29 AM,Delayed,Weather,No
12ff09cb-c643-4c23-8dba,1/9/2024,7:24 AM,Online,Credit Card,None,Standard,Anytime,?25.00,London Paddington,Reading,1/9/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Staff Shortage,No
e4dc989d-c8f3-4f24-9682,1/9/2024,7:28 AM,Online,Credit Card,None,Standard,Anytime,?25.00,London Paddington,Reading,1/9/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Staff Shortage,No
b25315c6-8271-4bd5-8072,1/9/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/10/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staffing,No
d19ca24d-c246-4604-82e5,1/9/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/10/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staffing,No
7c10ce11-34d0-4b65-af72,1/9/2024,9:32 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/10/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staffing,No
13e6c7b8-7291-40eb-b99c,1/9/2024,9:38 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,1/10/2024,8:00 AM,9:50 AM,10:24 AM,Delayed,Weather,No
1b2b7732-21c5-4d1c-a672,1/9/2024,9:38 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/10/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staffing,No
7e673133-5a75-4862-bd02,1/9/2024,9:44 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,1/10/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staffing,No
3e4321a8-0df2-4b82-bed4,1/9/2024,4:26 PM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,1/10/2024,2:45 PM,3:45 PM,No Delay,Cancelled,Traffic,No
75179f4e-4863-4167-9f22,1/9/2024,7:37 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/10/2024,5:45 PM,6:15 PM,7:17 PM,Delayed,Weather,No
3e29e630-a296-453b-8d2d,1/10/2024,3:43 AM,Online,Credit Card,None,Standard,Advance,?12.00,Manchester Piccadilly,Nottingham,1/11/2024,2:00 AM,3:00 AM,No Delay,Cancelled,Weather Conditions,No
193f0d38-fbdc-41d5-8275,1/10/2024,6:41 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/10/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staffing,No
26ed7506-7096-4b3c-bb6f,1/10/2024,6:43 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/10/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staffing,Yes
92cbe040-fc09-4cca-a043,1/10/2024,7:54 AM,Online,Debit Card,Adult,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/10/2024,9:15 AM,9:45 AM,9:50 AM,Delayed,Weather,No
734d1de2-a7ca-4d96-ba88,1/10/2024,8:38 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,1/11/2024,7:00 AM,8:00 AM,No Delay,Cancelled,Traffic,No
fa1f263a-b318-40c6-9993,1/10/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
f226d618-95c0-4f69-9b31,1/10/2024,9:32 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
0f150b7f-417f-43ec-8ed9,1/10/2024,9:36 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
eef65df9-295d-488f-80ef,1/10/2024,9:36 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
6efd21f1-45d6-4f73-a8da,1/10/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
95363152-99e0-43d8-ad97,1/10/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
6d470f63-be6f-4ee1-958e,1/10/2024,9:51 AM,Station,Credit Card,None,Standard,Off-Peak,?4.00,Manchester Piccadilly,Liverpool Lime Street,1/10/2024,11:15 AM,11:45 AM,No Delay,Cancelled,Signal Failure,Yes
ea5d257d-a289-42ae-bd46,1/10/2024,9:59 AM,Online,Contactless,None,Standard,Off-Peak,?4.00,Manchester Piccadilly,Liverpool Lime Street,1/10/2024,11:15 AM,11:45 AM,No Delay,Cancelled,Signal Failure,No
79d3e430-7678-4996-995d,1/10/2024,3:14 PM,Station,Contactless,None,Standard,Advance,?13.00,London Paddington,Reading,1/11/2024,1:30 PM,2:30 PM,No Delay,Cancelled,Signal Failure,No
bc4b6f52-eda3-4f35-b1ba,1/10/2024,4:01 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,1/10/2024,5:45 PM,6:15 PM,7:17 PM,Delayed,Weather,No
ae6d2a0c-b0aa-43ad-98d9,1/10/2024,4:04 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,1/10/2024,5:45 PM,6:15 PM,7:17 PM,Delayed,Weather,No
d3fc8285-f6f1-4ae1-b267,1/10/2024,4:08 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,1/10/2024,5:45 PM,6:15 PM,7:17 PM,Delayed,Weather,No
27091021-24ad-4ed5-99ec,1/10/2024,4:10 PM,Station,Credit Card,None,First Class,Anytime,?19.00,Manchester Piccadilly,Liverpool Lime Street,1/10/2024,5:45 PM,6:15 PM,7:17 PM,Delayed,Weather,No
98c0af70-fc1d-41e1-a5b4,1/10/2024,4:13 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,1/10/2024,5:45 PM,6:15 PM,7:17 PM,Delayed,Weather,No
7e0c0296-4b4a-4927-b84b,1/10/2024,4:46 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,1/11/2024,3:15 PM,4:35 PM,No Delay,Cancelled,Signal Failure,Yes
c5d7d64c-4307-46e1-bc87,1/10/2024,5:57 PM,Online,Contactless,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,1/11/2024,4:15 PM,4:45 PM,No Delay,Cancelled,Staff Shortage,No
34750d84-b94a-4478-b63a,1/10/2024,7:53 PM,Station,Contactless,None,Standard,Advance,?13.00,London Paddington,Reading,1/11/2024,6:15 PM,7:15 PM,No Delay,Cancelled,Staffing,No
531d0dcd-5c0f-473d-94d9,1/10/2024,7:59 PM,Station,Contactless,None,Standard,Advance,?13.00,London Paddington,Reading,1/11/2024,6:15 PM,7:15 PM,No Delay,Cancelled,Staffing,Yes
3f96dd4f-0763-4250-8cef,1/11/2024,12:38 AM,Online,Credit Card,None,Standard,Off-Peak,?17.00,Manchester Piccadilly,Nottingham,1/11/2024,2:00 AM,3:00 AM,No Delay,Cancelled,Weather Conditions,Yes
40c20648-35c5-4cfd-8daa,1/11/2024,12:43 AM,Online,Credit Card,None,Standard,Off-Peak,?17.00,Manchester Piccadilly,Nottingham,1/11/2024,2:00 AM,3:00 AM,No Delay,Cancelled,Weather Conditions,No
05507193-3adf-47c3-9fa2,1/11/2024,2:01 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,1/11/2024,3:30 AM,5:20 AM,5:57 AM,Delayed,Weather Conditions,No
bd79533f-a03a-40d0-b7ff,1/11/2024,2:03 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,1/11/2024,3:30 AM,5:20 AM,5:57 AM,Delayed,Weather Conditions,No
792a8980-cabb-4acf-a469,1/11/2024,3:04 AM,Station,Credit Card,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,1/11/2024,4:30 AM,5:50 AM,No Delay,Cancelled,Staffing,No
990fc1d3-b67b-4400-aabe,1/11/2024,3:05 AM,Station,Credit Card,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,1/11/2024,4:30 AM,5:50 AM,No Delay,Cancelled,Staffing,No
73e1e944-d9c2-44b5-bc10,1/11/2024,3:13 AM,Station,Contactless,None,First Class,Off-Peak,?80.00,London St Pancras,Birmingham New Street,1/11/2024,4:30 AM,5:50 AM,No Delay,Cancelled,Staffing,Yes
01c1c824-ec37-4143-809e,1/11/2024,6:30 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
dc38ca69-3b3f-4a82-8cfe,1/11/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
adf8d738-c0b4-4267-8549,1/11/2024,6:40 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
754e9327-96c0-4c69-8a57,1/11/2024,6:41 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
56cba419-318a-452e-8d6d,1/11/2024,6:42 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/11/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
8fc868a6-9bbd-4ef8-aab9,1/11/2024,7:29 AM,Station,Contactless,Disabled,Standard,Anytime,?9.00,London Euston,Birmingham New Street,1/11/2024,8:45 AM,10:05 AM,No Delay,Cancelled,Signal Failure,Yes
f3cc9cb5-5cef-494e-a20e,1/11/2024,7:48 AM,Online,Debit Card,Senior,Standard,Advance,?3.00,Reading,Didcot,1/12/2024,6:15 AM,6:30 AM,No Delay,Cancelled,Staff Shortage,Yes
d786d4e5-937c-428b-a947,1/11/2024,8:05 AM,Online,Credit Card,None,First Class,Advance,?52.00,London Euston,Birmingham New Street,1/12/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staff Shortage,No
78576cc9-8c5d-44e6-b9d3,1/11/2024,8:11 AM,Online,Credit Card,Adult,First Class,Advance,?35.00,London Euston,Birmingham New Street,1/12/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staff Shortage,No
af1b91ce-a571-47c9-b445,1/11/2024,10:21 AM,Online,Contactless,None,Standard,Off-Peak,?10.00,London Euston,Birmingham New Street,1/11/2024,11:45 AM,1:05 PM,No Delay,Cancelled,Signal failure,No
919b8942-23ac-48c8-80ee,1/11/2024,1:32 PM,Online,Contactless,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/12/2024,12:00 PM,12:30 PM,No Delay,Cancelled,Signal failure,No
bbe109ff-26c0-4466-9ba2,1/11/2024,2:50 PM,Online,Contactless,Adult,Standard,Anytime,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/11/2024,4:15 PM,4:45 PM,No Delay,Cancelled,Staff Shortage,No
39521a3f-85cd-4626-9cae,1/11/2024,2:52 PM,Online,Contactless,Adult,Standard,Anytime,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/11/2024,4:15 PM,4:45 PM,No Delay,Cancelled,Staff Shortage,No
d06191c7-162b-41cf-a036,1/11/2024,2:58 PM,Online,Contactless,Adult,Standard,Anytime,?31.00,London St Pancras,Leicester,1/11/2024,4:15 PM,5:15 PM,No Delay,Cancelled,Signal failure,Yes
a9f263bf-5bef-4d8e-9657,1/11/2024,4:45 PM,Online,Credit Card,None,Standard,Anytime,?25.00,London Paddington,Reading,1/11/2024,6:15 PM,7:15 PM,No Delay,Cancelled,Staffing,No
6ccc47fb-1b4b-43a2-b1c4,1/11/2024,8:07 PM,Station,Contactless,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,1/12/2024,6:30 PM,7:50 PM,No Delay,Cancelled,Weather Conditions,No
8ae495b2-5fd8-48b6-83e0,1/11/2024,8:23 PM,Station,Contactless,None,Standard,Advance,?35.00,London Kings Cross,York,1/12/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal Failure,Yes
2255fafb-08b1-48d4-a55f,1/11/2024,8:28 PM,Station,Contactless,None,Standard,Advance,?35.00,London Kings Cross,York,1/12/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal Failure,No
d65bddb5-23a8-461a-b8b2,1/11/2024,8:34 PM,Station,Contactless,None,Standard,Advance,?35.00,London Kings Cross,York,1/12/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal Failure,No
dae4f67f-3619-4a90-9d17,1/11/2024,8:47 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/12/2024,7:15 PM,7:45 PM,No Delay,Cancelled,Staffing,Yes
de917764-10ec-4bc6-9278,1/12/2024,12:22 AM,Online,Credit Card,None,Standard,Off-Peak,?128.00,Manchester Piccadilly,London Paddington,1/12/2024,1:45 AM,4:00 AM,No Delay,Cancelled,Signal failure,No
404e63af-cd33-4cc5-b24f,1/12/2024,4:57 AM,Online,Credit Card,Senior,Standard,Anytime,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/12/2024,6:15 AM,6:45 AM,No Delay,Cancelled,Weather,Yes
53aeccf2-8123-4391-933d,1/12/2024,5:07 AM,Online,Credit Card,Adult,First Class,Anytime,?69.00,London Euston,Birmingham New Street,1/12/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staff Shortage,No
7cd2b8bf-2693-4c73-a6d8,1/12/2024,8:09 AM,Online,Contactless,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/13/2024,6:30 AM,7:00 AM,No Delay,Cancelled,Weather Conditions,Yes
8c83fdae-156e-4c52-90e2,1/12/2024,8:13 AM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/13/2024,6:30 AM,7:00 AM,No Delay,Cancelled,Weather Conditions,No
3e08e127-15de-4ffd-ae15,1/12/2024,8:22 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,1/13/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Staffing,Yes
476a4049-b9a2-41fc-84cb,1/12/2024,8:25 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,1/13/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Staffing,No
8e35f8ce-e83a-4b76-80d4,1/12/2024,9:39 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/13/2024,8:00 AM,10:15 AM,11:10 AM,Delayed,Weather,No
a16389f8-e263-4d9a-956a,1/12/2024,9:40 AM,Station,Credit Card,None,Standard,Advance,?21.00,Birmingham New Street,London Euston,1/13/2024,8:00 AM,9:20 AM,10:14 AM,Delayed,Weather,No
50ace5c2-78ca-4589-8f3d,1/12/2024,9:41 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,1/13/2024,8:00 AM,10:15 AM,11:10 AM,Delayed,Weather,No
914b16b4-3218-4e8c-9f8d,1/12/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,1/13/2024,8:00 AM,9:50 AM,10:07 AM,Delayed,Weather,No
53a6cdd3-d259-4cf0-acf2,1/12/2024,2:54 PM,Station,Credit Card,None,Standard,Advance,?35.00,London Kings Cross,York,1/13/2024,1:15 PM,3:05 PM,No Delay,Cancelled,Weather Conditions,Yes
79d478ed-bd77-4981-bc0d,1/12/2024,3:10 PM,Station,Contactless,None,First Class,Anytime,?114.00,London Kings Cross,York,1/12/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal Failure,No
90516193-0983-419d-86a7,1/12/2024,3:14 PM,Station,Contactless,None,First Class,Anytime,?114.00,London Kings Cross,York,1/12/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal Failure,No
1a94c776-5e22-4eb2-aca0,1/12/2024,3:15 PM,Station,Contactless,None,Standard,Anytime,?70.00,London Kings Cross,York,1/12/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal Failure,No
bfea086b-c76a-4cc5-a787,1/12/2024,3:24 PM,Station,Contactless,None,Standard,Anytime,?70.00,London Kings Cross,York,1/12/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal Failure,No
2824707a-9b06-4cd6-9975,1/12/2024,4:04 PM,Station,Contactless,None,Standard,Anytime,?70.00,London Kings Cross,York,1/12/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal Failure,Yes
7140a1df-01e2-4860-ba57,1/12/2024,7:33 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/13/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Staffing,Yes
2f15c6f5-01a1-4fde-9c86,1/12/2024,7:38 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/13/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Staffing,No
5c2e84ce-5ff3-46d5-aa2d,1/12/2024,7:44 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/13/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Staffing,No
c329cc61-a79a-4a8c-91ea,1/12/2024,11:06 PM,Online,Contactless,None,Standard,Advance,?35.00,London Kings Cross,York,1/13/2024,12:30 AM,2:20 AM,No Delay,Cancelled,Traffic,No
4b2112fd-bc5a-43e2-91c0,1/12/2024,11:06 PM,Station,Contactless,None,Standard,Advance,?35.00,London Kings Cross,York,1/13/2024,12:30 AM,2:20 AM,No Delay,Cancelled,Traffic,Yes
76030564-cda0-45ab-8777,1/13/2024,2:07 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,1/13/2024,3:30 AM,5:20 AM,5:36 AM,Delayed,Weather Conditions,No
04e25738-d39f-4e4d-9b2d,1/13/2024,6:34 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/13/2024,8:00 AM,10:15 AM,11:10 AM,Delayed,Weather,No
1a8a38a5-5692-485e-ab07,1/13/2024,6:34 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/13/2024,8:00 AM,10:15 AM,11:10 AM,Delayed,Weather,No
